Current,Volt,Power,Type
0.139952,5.000274,0.699798347,0
0.1399439,5.00028,0.699758684,0
0.1399372,5.000288,0.699726302,0
0.1399417,5.000252,0.699743765,0
0.1399505,5.000274,0.699790846,0
0.1399557,5.00026,0.699814888,0
0.1399611,5.000273,0.699843709,0
0.1399724,5.000271,0.699899933,0
0.1399478,5.000265,0.699776086,0
0.1399508,5.000256,0.699789827,0
0.1399495,5.000272,0.699785566,0
0.1399576,5.000266,0.699825229,0
0.1399556,5.000266,0.699815228,0
0.1399645,5.000272,0.69986057,0
0.1399593,5.000278,0.699835409,0
0.13996,5.000279,0.699839049,0
0.1399481,5.000264,0.699777446,0
0.1399429,5.000266,0.699751725,0
0.1399396,5.000272,0.699736064,0
0.1399499,5.00028,0.699788686,0
0.1399657,5.000292,0.69986937,0
0.1399648,5.000282,0.69986347,0
0.1399599,5.000289,0.699839948,0
0.1399605,5.000287,0.699842669,0
0.1399563,5.000282,0.699820968,0
0.1399437,5.000276,0.699757124,0
0.1399438,5.000268,0.699756505,0
0.1399486,5.000253,0.699778407,0
0.1399515,5.000266,0.699794727,0
0.1399466,5.000271,0.699770926,0
0.1399341,5.000265,0.699707583,0
0.1399462,5.000261,0.699767526,0
0.1399359,5.000267,0.699716863,0
0.1399291,5.000278,0.6996844,0
0.1399417,5.000248,0.699743206,0
0.1399474,5.000274,0.699775346,0
0.139951,5.00027,0.699792787,0
0.1399499,5.00027,0.699787286,0
0.1399453,5.000272,0.699764565,0
0.1399426,5.000272,0.699751064,0
0.1399309,5.000267,0.699691862,0
0.1399377,5.000281,0.699727822,0
0.1399508,5.000277,0.699792766,0
0.1399464,5.000276,0.699770625,0
0.1399494,5.000276,0.699785626,0
0.139954,5.000257,0.699805968,0
0.1399605,5.000263,0.69983931,0
0.1399356,5.000262,0.699714663,0
0.1399364,5.000278,0.699720902,0
0.1399473,5.000282,0.699775965,0
0.1399589,5.000264,0.699831449,0
0.1399549,5.000263,0.699811308,0
0.1399657,5.000261,0.699865031,0
0.1399572,5.000269,0.699823648,0
0.139959,5.000276,0.699833629,0
0.1399647,5.000276,0.69986213,0
0.1399503,5.00027,0.699789287,0
0.139953,5.000267,0.699802367,0
0.1399539,5.000259,0.699805748,0
0.139964,5.000271,0.69985793,0
0.13997,5.000264,0.699886952,0
0.1399658,5.000263,0.699865811,0
0.139972,5.000269,0.699897652,0
0.1399587,5.000269,0.699831149,0
0.1399507,5.000268,0.699791007,0
0.1399606,5.000257,0.69983897,0
0.1399591,5.000273,0.699833709,0
0.1399648,5.000252,0.699859271,0
0.1399599,5.000269,0.699837149,0
0.1399737,5.000263,0.699905313,0
0.139962,5.000256,0.69984583,0
0.1399574,5.000272,0.699825068,0
0.1399537,5.000272,0.699806567,0
0.1399568,5.000261,0.699820529,0
0.1399546,5.000268,0.699810508,0
0.1399726,5.000262,0.699899673,0
0.1399708,5.000268,0.699891512,0
0.1399678,5.000268,0.699876511,0
0.1399524,5.000267,0.699799367,0
0.1399558,5.000261,0.699815528,0
0.1399625,5.000267,0.69984987,0
0.1399652,5.000285,0.69986589,0
0.1399639,5.000276,0.69985813,0
0.1399748,5.000279,0.699913053,0
0.139967,5.000249,0.699869852,0
0.1399637,5.000262,0.69985517,0
0.1399664,5.000261,0.699868531,0
0.1399606,5.000261,0.69983953,0
0.1399603,5.000267,0.699838869,0
0.1399603,5.000273,0.699839709,0
0.1399706,5.000276,0.699891632,0
0.1399714,5.000278,0.699895912,0
0.1399653,5.000274,0.69986485,0
0.1399586,5.00025,0.69982799,0
0.1399572,5.000264,0.699822949,0
0.1399486,5.000263,0.699779806,0
0.1399469,5.000264,0.699771446,0
0.1399417,5.000276,0.699747124,0
0.1399602,5.000281,0.699840329,0
0.1399614,5.000269,0.69984465,0
0.1399538,5.000273,0.699807207,0
0.1399591,5.000271,0.699833429,0
0.1399515,5.000278,0.699796407,0
0.1399432,5.000264,0.699752945,0
0.1399522,5.000274,0.699799347,0
0.1399593,5.000268,0.699834009,0
0.1399734,5.000262,0.699903673,0
0.1399615,5.000283,0.699847109,0
0.1399586,5.000278,0.699831908,0
0.1399543,5.000272,0.699809568,0
0.1399487,5.00027,0.699781286,0
0.1399572,5.000271,0.699823928,0
0.139965,5.000258,0.699861111,0
0.1399633,5.00027,0.69985429,0
0.1399762,5.000226,0.699912635,0
0.1399731,5.000272,0.699903573,0
0.1399666,5.000268,0.699870511,0
0.1399715,5.00027,0.699895292,0
0.1399606,5.000266,0.69984023,0
0.1399551,5.000247,0.699810069,0
0.1399588,5.000267,0.699831369,0
0.1399614,5.000265,0.69984409,0
0.1399603,5.000277,0.699840269,0
0.139962,5.000262,0.69984667,0
0.1399569,5.000278,0.699823408,0
0.1399513,5.000273,0.699794707,0
0.1399496,5.000281,0.699787326,0
0.1399472,5.00026,0.699772386,0
0.139941,5.000274,0.699743344,0
0.1399561,5.000277,0.699819268,0
0.1399516,5.000269,0.699795647,0
0.1399564,5.000267,0.699819368,0
0.1399463,5.000265,0.699768586,0
0.1399479,5.000268,0.699777006,0
0.1399467,5.000266,0.699770726,0
0.1399445,5.000274,0.699760845,0
0.1399559,5.000276,0.699818128,0
0.1399475,5.000271,0.699775426,0
0.1399624,5.000279,0.69985105,0
0.1399502,5.000272,0.699789066,0
0.1399339,5.000267,0.699706862,0
0.1399439,5.000271,0.699757425,0
0.1399363,5.000258,0.699717604,0
0.1399456,5.000288,0.699768304,0
0.1399494,5.000275,0.699785486,0
0.1399534,5.000276,0.699805627,0
0.1399581,5.00026,0.699826889,0
0.1399499,5.000269,0.699787147,0
0.1399437,5.000278,0.699757404,0
0.139929,5.000272,0.699683061,0
0.1399315,5.000268,0.699695002,0
0.1399359,5.000266,0.699716723,0
0.1399447,5.000275,0.699761985,0
0.1399407,5.000278,0.699742404,0
0.1399513,5.000273,0.699794707,0
0.1399456,5.000277,0.699766765,0
0.139942,5.000265,0.699747085,0
0.1399424,5.000278,0.699750904,0
0.1399464,5.000269,0.699769646,0
0.1399495,5.000279,0.699786546,0
0.1399447,5.000259,0.699759746,0
0.1399482,5.000271,0.699778926,0
0.1399523,5.00027,0.699799287,0
0.1399596,5.000272,0.699836069,0
0.1399406,5.000268,0.699740504,0
0.1399447,5.000272,0.699761565,0
0.1399494,5.00026,0.699783387,0
0.1399512,5.000279,0.699795046,0
0.1399564,5.000274,0.699820348,0
0.1399564,5.000278,0.699820908,0
0.1399441,5.000264,0.699757445,0
0.1399552,5.000259,0.699812248,0
0.1399413,5.000267,0.699743864,0
0.1399251,5.000267,0.69966286,0
0.139943,5.000272,0.699753064,0
0.1399426,5.000274,0.699751344,0
0.1399564,5.000264,0.699818948,0
0.1399574,5.000271,0.699824928,0
0.1399468,5.000267,0.699771366,0
0.1399472,5.000266,0.699773226,0
0.1399374,5.000267,0.699724363,0
0.1399378,5.00028,0.699728183,0
0.1399379,5.000276,0.699728123,0
0.1399384,5.000268,0.699729503,0
0.1399425,5.000275,0.699750984,0
0.1399473,5.000267,0.699773866,0
0.1399436,5.000262,0.699754665,0
0.1399459,5.000274,0.699767845,0
0.139947,5.000277,0.699773765,0
0.1399355,5.000257,0.699713463,0
0.139951,5.000273,0.699793207,0
0.1399523,5.000264,0.699798447,0
0.1399585,5.000263,0.699829309,0
0.1399621,5.00026,0.69984689,0
0.1399569,5.000266,0.699821729,0
0.1399459,5.000267,0.699766866,0
0.1399529,5.000273,0.699802707,0
0.1399439,5.000271,0.699757425,0
0.1399509,5.00028,0.699793686,0
0.139962,5.000278,0.699848909,0
0.1399579,5.000259,0.699825749,0
0.1399572,5.000258,0.699822109,0
0.1399624,5.000263,0.69984881,0
0.1399636,5.000258,0.699854111,0
0.1399479,5.00026,0.699775886,0
0.1399481,5.000254,0.699776047,0
0.1399591,5.000263,0.699832309,0
0.1399621,5.000258,0.69984661,0
0.1399755,5.000268,0.699915013,0
0.1399556,5.000276,0.699816628,0
0.139958,5.000268,0.699827509,0
0.1399497,5.000259,0.699784747,0
0.1399444,5.00027,0.699759785,0
0.1399576,5.000273,0.699826208,0
0.1399642,5.000277,0.69985977,0
0.1399707,5.000273,0.699891712,0
0.1399651,5.000268,0.699863011,0
0.1399761,5.000249,0.699915354,0
0.1399656,5.000276,0.699866631,0
0.139965,5.000263,0.699861811,0
0.1399532,5.000262,0.699802668,0
0.139947,5.000272,0.699773066,0
0.1399509,5.000274,0.699792847,0
0.1399558,5.000265,0.699816088,0
0.1399653,5.000259,0.699862751,0
0.1399717,5.000267,0.699895872,0
0.1399643,5.000258,0.699857611,0
0.1399471,5.000281,0.699774825,0
0.139952,5.000275,0.699798487,0
0.1399532,5.000266,0.699803228,0
0.1399497,5.000263,0.699785307,0
0.1399554,5.000272,0.699815068,0
0.1399568,5.000259,0.699820249,0
0.1399581,5.000258,0.699826609,0
0.1399449,5.000273,0.699762705,0
0.1399386,5.000265,0.699730084,0
0.1399488,5.000271,0.699781926,0
0.1399309,5.000281,0.699693821,0
0.139943,5.000266,0.699752225,0
0.1399508,5.000253,0.699789408,0
0.1399482,5.000277,0.699779766,0
0.139952,5.00026,0.699796388,0
0.1399364,5.000266,0.699719223,0
0.1399356,5.000246,0.699712424,0
0.1399303,5.000274,0.699689841,0
0.1399367,5.000261,0.699720023,0
0.1399483,5.000266,0.699778726,0
0.1399419,5.000273,0.699747704,0
0.139937,5.000268,0.699722503,0
0.1399364,5.000275,0.699720483,0
0.1399332,5.00027,0.699703782,0
0.1399318,5.000288,0.6996993,0
0.1399291,5.000274,0.699683841,0
0.1399354,5.000279,0.699716042,0
0.1399462,5.00028,0.699770185,0
0.1399499,5.000265,0.699786587,0
0.1399482,5.000262,0.699777666,0
0.1399429,5.000264,0.699751445,0
0.1399277,5.000283,0.6996781,0
0.1399392,5.000268,0.699733504,0
0.1399357,5.000271,0.699716423,0
0.1399477,5.000266,0.699775726,0
0.1399434,5.000271,0.699754925,0
0.1399492,5.000266,0.699783226,0
0.139942,5.000269,0.699747644,0
0.1399295,5.000288,0.6996878,0
0.1399336,5.000277,0.699706762,0
0.139923,5.000271,0.699652919,0
0.1399345,5.000277,0.699711262,0
0.1399351,5.000282,0.699714962,0
0.1399498,5.000276,0.699787626,0
0.1399431,5.000278,0.699754404,0
0.1399451,5.000266,0.699762725,0
0.1399447,5.00028,0.699762685,0
0.1399434,5.000267,0.699754365,0
0.1399259,5.000256,0.699665321,0
0.1399367,5.000268,0.699721003,0
0.1399437,5.000277,0.699757264,0
0.1399456,5.000275,0.699766485,0
0.1399547,5.000272,0.699811568,0
0.1399392,5.00027,0.699733784,0
0.1399444,5.000281,0.699761324,0
0.139932,5.000268,0.699697502,0
0.1399305,5.00028,0.699691681,0
0.1399293,5.000265,0.699683581,0
0.1399429,5.000269,0.699752145,0
0.1399362,5.000269,0.699718643,0
0.1399509,5.000262,0.699791167,0
0.139946,5.000271,0.699767925,0
0.1399434,5.000265,0.699754085,0
0.1399352,5.000271,0.699713922,0
0.1399423,5.000268,0.699749005,0
0.139944,5.000265,0.699757085,0
0.1399488,5.000276,0.699782626,0
0.139953,5.000263,0.699801808,0
0.1399556,5.000278,0.699816908,0
0.1399358,5.000259,0.699715243,0
0.1399462,5.000268,0.699768506,0
0.1399409,5.000268,0.699742004,0
0.1399373,5.000264,0.699723443,0
0.139948,5.000262,0.699776666,0
0.1399393,5.000269,0.699734144,0
0.1399572,5.000278,0.699824908,0
0.1399499,5.00028,0.699788686,0
0.139941,5.000272,0.699743064,0
0.1399326,5.00026,0.699699382,0
0.1399337,5.000283,0.699708101,0
0.1399312,5.000267,0.699693362,0
0.1399378,5.000279,0.699728043,0
0.1399408,5.000262,0.699740664,0
0.1399509,5.000273,0.699792707,0
0.1399496,5.000274,0.699786346,0
0.1399344,5.000263,0.699708803,0
0.1399307,5.000272,0.699691561,0
0.1399258,5.000275,0.69966748,0
0.1399311,5.000277,0.699694261,0
0.1399304,5.000267,0.699689361,0
0.1399382,5.000262,0.699727664,0
0.1399417,5.000285,0.699748383,0
0.1399381,5.00028,0.699729683,0
0.1399331,5.000271,0.699703422,0
0.1399304,5.000272,0.699690061,0
0.1399304,5.00027,0.699689781,0
0.1399361,5.00028,0.699719682,0
0.1399302,5.000272,0.699689061,0
0.1399387,5.000264,0.699730444,0
0.139944,5.000268,0.699757505,0
0.1399327,5.000274,0.699701842,0
0.1399316,5.000268,0.699695502,0
0.13993,5.000278,0.699688901,0
0.139926,5.000276,0.69966862,0
0.1399328,5.000275,0.699702482,0
0.1399403,5.000278,0.699740403,0
0.1399418,5.000279,0.699748044,0
0.1399402,5.000265,0.699738084,0
0.1399352,5.000279,0.699715042,0
0.1399259,5.00027,0.69966728,0
0.139917,5.00028,0.699624177,0
0.1399324,5.000277,0.699700761,0
0.1399395,5.000267,0.699734864,0
0.1399303,5.000281,0.69969082,0
0.1399377,5.00028,0.699727683,0
0.1399364,5.000268,0.699719503,0
0.1399374,5.000261,0.699723524,0
0.1399323,5.00028,0.699700681,0
0.1399289,5.000267,0.699681861,0
0.1399303,5.000264,0.699688442,0
0.1399356,5.000269,0.699715643,0
0.1399466,5.000262,0.699769666,0
0.1399437,5.000277,0.699757264,0
0.1399441,5.000266,0.699757725,0
0.1399431,5.000261,0.699752025,0
0.1399299,5.000261,0.699686022,0
0.1399386,5.000268,0.699730504,0
0.1399328,5.000277,0.699702761,0
0.1399373,5.000277,0.699725263,0
0.139938,5.000259,0.699726244,0
0.1399438,5.000268,0.699756505,0
0.1399371,5.00027,0.699723283,0
0.1399304,5.000268,0.699689501,0
0.1399344,5.00027,0.699709782,0
0.139928,5.000276,0.69967862,0
0.1399255,5.000275,0.69966598,0
0.1399257,5.000263,0.6996653,0
0.1399368,5.000276,0.699722623,0
0.1399384,5.000278,0.699730903,0
0.1399425,5.000266,0.699749725,0
0.1399325,5.00027,0.699700282,0
0.1399307,5.00027,0.699691281,0
0.1399321,5.000279,0.699699541,0
0.1399397,5.000274,0.699736843,0
0.1399454,5.000282,0.699766465,0
0.1399531,5.00027,0.699803287,0
0.1399471,5.000274,0.699773846,0
0.1399377,5.000273,0.699726703,0
0.1399438,5.000268,0.699756505,0
0.1399356,5.000274,0.699716342,0
0.1399401,5.000282,0.699739963,0
0.1399432,5.000284,0.699755744,0
0.1399485,5.000288,0.699782805,0
0.139942,5.000274,0.699748344,0
0.1399462,5.000268,0.699768506,0
0.1399392,5.00027,0.699733784,0
0.1399364,5.000268,0.699719503,0
0.1399224,5.000279,0.699651038,0
0.1399142,5.000278,0.699609896,0
0.1399335,5.000263,0.699704303,0
0.1399375,5.000275,0.699725983,0
0.1399432,5.000255,0.699751686,0
0.1399312,5.000268,0.699693502,0
0.139923,5.000284,0.699654738,0
0.1399249,5.00027,0.69966228,0
0.1399168,5.000277,0.699622757,0
0.1399239,5.000266,0.69965672,0
0.1399181,5.000274,0.699628838,0
0.139927,5.000258,0.699671101,0
0.1399359,5.000272,0.699717563,0
0.1399341,5.000278,0.699709402,0
0.1399193,5.000275,0.699634978,0
0.139923,5.000271,0.699652919,0
0.1399168,5.000282,0.699623457,0
0.13992,5.000274,0.699638338,0
0.1399285,5.000276,0.69968112,0
0.1399314,5.000274,0.699695341,0
0.1399525,5.000261,0.699799028,0
0.1399372,5.000273,0.699724203,0
0.1399283,5.000254,0.699677042,0
0.1399173,5.000268,0.699623998,0
0.1399239,5.000261,0.69965602,0
0.1399217,5.000273,0.699646699,0
0.1399375,5.000281,0.699726822,0
0.1399368,5.000273,0.699722203,0
0.1399321,5.000274,0.699698841,0
0.1399238,5.000273,0.699657199,0
0.1399136,5.00027,0.699605777,0
0.1399066,5.000273,0.699571195,0
0.1399063,5.000268,0.699568995,0
0.1399292,5.000259,0.699682242,0
0.1399312,5.000259,0.699692242,0
0.1399304,5.000257,0.699687962,0
0.1399224,5.000273,0.699650199,0
0.1399275,5.000277,0.69967626,0
0.1399199,5.000283,0.699639097,0
0.1399141,5.000273,0.699608697,0
0.1399161,5.000266,0.699617718,0
0.13991,5.000269,0.699587636,0
0.1399167,5.000276,0.699622117,0
0.1399282,5.000276,0.69967962,0
0.1399297,5.000275,0.699686981,0
0.1399198,5.000269,0.699636638,0
0.1399178,5.000247,0.69962356,0
0.1399132,5.000262,0.699602657,0
0.1399083,5.000265,0.699578576,0
0.1399157,5.000264,0.699615438,0
0.1399221,5.000278,0.699649398,0
0.1399284,5.000275,0.69968048,0
0.1399132,5.000273,0.699604196,0
0.1399169,5.000262,0.699621158,0
0.1399154,5.000264,0.699613938,0
0.1399281,5.000263,0.699677301,0
0.1399192,5.000266,0.699633219,0
0.1399301,5.000268,0.699688001,0
0.1399256,5.000255,0.699663681,0
0.1399253,5.000267,0.69966386,0
0.1399192,5.000268,0.699633498,0
0.1399224,5.000276,0.699650619,0
0.1399172,5.000279,0.699625037,0
0.1399077,5.000268,0.699575995,0
0.1399169,5.000261,0.699621018,0
0.1399248,5.000273,0.699662199,0
0.13993,5.000271,0.699687921,0
0.1399248,5.000266,0.69966122,0
0.1399164,5.000271,0.699619917,0
0.1399161,5.000275,0.699618977,0
0.139911,5.00027,0.699592776,0
0.1399114,5.000274,0.699595336,0
0.1399213,5.000274,0.699644838,0
0.1399189,5.000265,0.699631579,0
0.139929,5.000271,0.699682921,0
0.1399288,5.000264,0.699680941,0
0.13993,5.000265,0.699687081,0
0.1399164,5.000268,0.699619498,0
0.1399143,5.000261,0.699608018,0
0.1399101,5.000265,0.699587576,0
0.1399075,5.00026,0.699573876,0
0.1399198,5.000266,0.699636219,0
0.139936,5.00026,0.699716383,0
0.1399226,5.000268,0.699650499,0
0.1399126,5.000265,0.699600077,0
0.1399165,5.000272,0.699620557,0
0.139916,5.000258,0.699616098,0
0.1399076,5.000263,0.699574796,0
0.1399145,5.000284,0.699612236,0
0.1399207,5.000269,0.699641139,0
0.1399201,5.00027,0.699638278,0
0.1399208,5.000273,0.699642198,0
0.1399065,5.000273,0.699570694,0
0.1399082,5.000263,0.699577796,0
0.139909,5.000263,0.699581796,0
0.1399112,5.000265,0.699593076,0
0.1399196,5.000277,0.699636758,0
0.1399194,5.000267,0.699634358,0
0.1399252,5.00028,0.699665179,0
0.1399203,5.000278,0.699640398,0
0.1399232,5.000278,0.699654899,0
0.1399136,5.000265,0.699605077,0
0.1399062,5.000268,0.699568495,0
0.1399209,5.000276,0.699643118,0
0.139916,5.000265,0.699617078,0
0.1399348,5.000262,0.699710663,0
0.1399384,5.000283,0.699731603,0
0.13992,5.00027,0.699637778,0
0.1399136,5.000277,0.699606756,0
0.1399161,5.000265,0.699617578,0
0.1399092,5.000272,0.699584055,0
0.1399158,5.000272,0.699617057,0
0.1399184,5.000255,0.699627679,0
0.1399288,5.000261,0.699680521,0
0.139924,5.000271,0.699657919,0
0.1399264,5.000266,0.69966922,0
0.1399194,5.000274,0.699635338,0
0.1399162,5.000272,0.699619057,0
0.1399079,5.000263,0.699576296,0
0.139909,5.000268,0.699582496,0
0.1399247,5.000268,0.699661,0
0.1399316,5.000271,0.699695921,0
0.1399298,5.000276,0.699687621,0
0.1399197,5.000274,0.699636838,0
0.1399117,5.000279,0.699597535,0
0.1399069,5.000273,0.699572695,0
0.1399121,5.000271,0.699598416,0
0.13992,5.000276,0.699638618,0
0.1399286,5.000264,0.699679941,0
0.1399262,5.000271,0.69966892,0
0.1399239,5.000259,0.69965574,0
0.1399236,5.000265,0.69965508,0
0.1399174,5.000269,0.699624638,0
0.1399069,5.000273,0.699572695,0
0.1399114,5.000275,0.699595476,0
0.1399157,5.000271,0.699616417,0
0.1399285,5.000272,0.699680561,0
0.1399277,5.000268,0.699676001,0
0.1399187,5.000278,0.699632397,0
0.1399125,5.000273,0.699600696,0
0.1399121,5.000272,0.699598556,0
0.1399177,5.000265,0.699625578,0
0.1399165,5.000285,0.699622376,0
0.1399153,5.000268,0.699613997,0
0.1399194,5.000264,0.699633939,0
0.1399379,5.000278,0.699728403,0
0.1399342,5.000277,0.699709762,0
0.1399182,5.000283,0.699630597,0
0.1399099,5.000267,0.699586856,0
0.139913,5.000269,0.699602637,0
0.1399098,5.000277,0.699587755,0
0.1399213,5.000279,0.699645538,0
0.1399289,5.000263,0.699681301,0
0.1399302,5.000257,0.699686962,0
0.1399162,5.000279,0.699620037,0
0.1399143,5.000264,0.699608437,0
0.1399053,5.000274,0.699564834,0
0.1399044,5.000257,0.699557955,0
0.1399102,5.000266,0.699588216,0
0.139906,5.000276,0.699568614,0
0.1399082,5.000266,0.699578216,0
0.1399134,5.000276,0.699605616,0
0.1399093,5.000285,0.699586374,0
0.1399011,5.000268,0.699542993,0
0.1399012,5.000269,0.699543633,0
0.1398956,5.000266,0.699515212,0
0.1399136,5.000265,0.699605077,0
0.1399195,5.000276,0.699636118,0
0.1399235,5.000273,0.699655699,0
0.1399194,5.000269,0.699634638,0
0.1399144,5.000277,0.699610756,0
0.1399095,5.00026,0.699583876,0
0.1399055,5.000276,0.699566114,0
0.1399104,5.000271,0.699589916,0
0.1399146,5.000281,0.699612316,0
0.1399273,5.000287,0.699676659,0
0.1399245,5.000264,0.69965944,0
0.1399164,5.00026,0.699618378,0
0.1399244,5.000264,0.69965894,0
0.139901,5.000259,0.699541234,0
0.1399012,5.000277,0.699544753,0
0.1399076,5.000271,0.699575915,0
0.1399159,5.000278,0.699618397,0
0.13992,5.000272,0.699638058,0
0.13993,5.000263,0.699686802,0
0.1399177,5.000254,0.699624039,0
0.1399107,5.000266,0.699590716,0
0.1399074,5.00028,0.699576174,0
0.1399027,5.000268,0.699550994,0
0.1398986,5.000271,0.699530913,0
0.1399105,5.000262,0.699589157,0
0.1399123,5.00027,0.699599276,0
0.139916,5.000269,0.699617637,0
0.1399105,5.000276,0.699591115,0
0.1399111,5.000263,0.699592297,0
0.1399086,5.000268,0.699580496,0
0.1398971,5.000264,0.699522433,0
0.139911,5.000267,0.699592356,0
0.1399152,5.000269,0.699613637,0
0.1399222,5.000275,0.699649479,0
0.139915,5.000279,0.699614036,0
0.1399153,5.00027,0.699614277,0
0.1399163,5.000278,0.699620397,0
0.1399204,5.000275,0.699640478,0
0.1399015,5.000256,0.699543315,0
0.1399058,5.000272,0.699567054,0
0.1399154,5.000274,0.699615337,0
0.1399247,5.000262,0.69966016,0
0.139927,5.000272,0.69967306,0
0.1399183,5.000269,0.699629138,0
0.1399086,5.000271,0.699580915,0
0.1399068,5.000264,0.699570935,0
0.1399132,5.00026,0.699602377,0
0.1399131,5.000265,0.699602577,0
0.139914,5.00027,0.699607777,0
0.1399377,5.000267,0.699725863,0
0.1399181,5.000275,0.699628977,0
0.1399143,5.000253,0.699606898,0
0.1399155,5.000265,0.699614578,0
0.1399206,5.000251,0.69963812,0
0.1399083,5.000261,0.699578016,0
0.1399209,5.000268,0.699641999,0
0.1399166,5.000259,0.699619238,0
0.1399217,5.000277,0.699647258,0
0.1399188,5.000268,0.699631498,0
0.1399212,5.000258,0.6996421,0
0.1399073,5.000267,0.699573855,0
0.1399166,5.000258,0.699619098,0
0.1399032,5.00026,0.699552375,0
0.139915,5.000255,0.699610678,0
0.1399169,5.000271,0.699622417,0
0.1399185,5.000261,0.699629019,0
0.1399184,5.000254,0.699627539,0
0.1399167,5.000268,0.699620998,0
0.1399025,5.000264,0.699549434,0
0.1399046,5.000263,0.699559795,0
0.1399056,5.000257,0.699563956,0
0.1399127,5.000265,0.699600577,0
0.1399197,5.000271,0.699636418,0
0.1399222,5.000266,0.699648219,0
0.1399187,5.000268,0.699630998,0
0.1399136,5.000267,0.699605357,0
0.139905,5.000259,0.699561235,0
0.1399077,5.000262,0.699575156,0
0.1399167,5.000263,0.699620298,0
0.1399338,5.000272,0.699707062,0
0.1399267,5.00026,0.699669881,0
0.1399206,5.000279,0.699642038,0
0.1399211,5.000266,0.699642719,0
0.1399185,5.000259,0.699628739,0
0.1399155,5.000271,0.699615417,0
0.1399094,5.000276,0.699585615,0
0.1399048,5.000266,0.699561215,0
0.1399137,5.000261,0.699605017,0
0.1399298,5.00027,0.699686781,0
0.1399138,5.000259,0.699605238,0
0.1399262,5.000275,0.69966948,0
0.1399129,5.000252,0.699599758,0
0.1399092,5.000265,0.699583076,0
0.1399096,5.00028,0.699587175,0
0.1399191,5.000269,0.699633138,0
0.1399243,5.000264,0.69965844,0
0.1399141,5.000268,0.699607997,0
0.1399115,5.000278,0.699596395,0
0.1399179,5.000265,0.699626578,0
0.1399072,5.000278,0.699574894,0
0.1399024,5.000267,0.699549354,0
0.1399124,5.000264,0.699598937,0
0.1399092,5.00026,0.699582376,0
0.1399212,5.000268,0.699643499,0
0.1399264,5.000261,0.699668521,0
0.1399224,5.000266,0.699649219,0
0.1399128,5.000268,0.699601497,0
0.1399136,5.000269,0.699605637,0
0.1399074,5.000272,0.699575055,0
0.1399105,5.000268,0.699589996,0
0.1399041,5.000272,0.699558554,0
0.1399177,5.000253,0.699623899,0
0.1399266,5.000286,0.699673019,0
0.139914,5.000272,0.699608057,0
0.1399163,5.000261,0.699618018,0
0.1399094,5.000276,0.699585615,0
0.1399115,5.000257,0.699593457,0
0.1399128,5.000264,0.699600937,0
0.139911,5.000243,0.699588998,0
0.1399124,5.000255,0.699597678,0
0.1399187,5.000259,0.699629739,0
0.1399191,5.000258,0.699631599,0
0.1399085,5.00027,0.699580275,0
0.139912,5.000271,0.699597916,0
0.1399027,5.000275,0.699551973,0
0.1399056,5.00026,0.699564375,0
0.1399136,5.000275,0.699606476,0
0.1399187,5.000262,0.699630159,0
0.139925,5.00027,0.69966278,0
0.1399169,5.000259,0.699620738,0
0.139909,5.000275,0.699583475,0
0.1399088,5.000272,0.699582055,0
0.1399053,5.000266,0.699563715,0
0.1398988,5.000273,0.699532192,0
0.139912,5.000268,0.699597496,0
0.1399224,5.000271,0.699649919,0
0.1399291,5.000284,0.69968524,0
0.1399228,5.000274,0.699652339,0
0.1399257,5.000268,0.699666,0
0.1399134,5.000281,0.699606316,0
0.1399176,5.000274,0.699626337,0
0.1399225,5.000263,0.6996493,0
0.1399289,5.00028,0.69968368,0
0.139928,5.000279,0.69967904,0
0.1399232,5.00027,0.699653779,0
0.1399246,5.00026,0.69965938,0
0.1399305,5.000268,0.699690001,0
0.1399176,5.000284,0.699627737,0
0.1399128,5.000283,0.699603595,0
0.1399241,5.000274,0.699658839,0
0.1399287,5.000265,0.699680581,0
0.1399315,5.000276,0.699696121,0
0.1399381,5.000254,0.699726044,0
0.1399213,5.000263,0.699643299,0
0.1399257,5.000269,0.69966614,0
0.1399176,5.000276,0.699626617,0
0.1399161,5.000278,0.699619397,0
0.1399259,5.00026,0.699665881,0
0.1399362,5.000268,0.699718503,0
0.1399407,5.000273,0.699741704,0
0.1399333,5.000267,0.699703862,0
0.1399235,5.000263,0.6996543,0
0.1399224,5.00028,0.699651178,0
0.139911,5.000256,0.699590817,0
0.1399094,5.000268,0.699584496,0
0.1399156,5.000273,0.699616197,0
0.1399213,5.000272,0.699644559,0
0.1399253,5.000278,0.699665399,0
0.1399193,5.000273,0.699634698,0
0.1399188,5.000273,0.699632198,0
0.1399168,5.000267,0.699621358,0
0.139913,5.000258,0.699601098,0
0.1399219,5.000275,0.699647979,0
0.1399301,5.000263,0.699687302,0
0.1399316,5.000263,0.699694802,0
0.1399272,5.000254,0.699671542,0
0.1399144,5.000254,0.699607538,0
0.1399156,5.000255,0.699613678,0
0.1399165,5.00025,0.699617479,0
0.1399186,5.000277,0.699631757,0
0.139917,5.000266,0.699622218,0
0.1399212,5.000258,0.6996421,0
0.1399242,5.000255,0.699656681,0
0.1399269,5.000262,0.699671161,0
0.1399231,5.000262,0.69965216,0
0.1399178,5.000265,0.699626078,0
0.1399186,5.000273,0.699631198,0
0.1399186,5.000264,0.699629939,0
0.1399239,5.000267,0.69965686,0
0.1399306,5.000268,0.699690501,0
